Gender,Race,Age,EmploymentLength,AnnualIncome,MonthlyDebt,RequestedAmount,CreditScore,PriorDefaults,DTI,LoanToIncome,Approved
1,0,30,5.0,24985,350.0,6800.0,571,0,0.1681008605163098,0.2721632979787873,1
1,0,39,4.0,26047,830.0,6800.0,579,1,0.3823856874112182,0.26106653357392406,1
1,0,50,16.0,68474,1570.0,42900.0,669,0,0.2751409294038613,0.6265151736425505,1
1,0,42,9.0,65333,870.0,41100.0,587,0,0.15979673365680439,0.6290848422696034,1
0,1,23,2.0,36860,850.0,18900.0,527,1,0.27672273467173086,0.5127509495387954,0
1,0,57,21.0,87587,360.0,51800.0,744,0,0.049322388025620244,0.5914119675294279,1
1,0,61,17.0,81061,1780.0,49400.0,675,0,0.26350526146975733,0.6094175990920419,1
1,1,38,14.0,73444,2010.0,29800.0,559,0,0.32841348510429713,0.4057513207341648,1
0,0,31,3.0,49388,940.0,22900.0,563,1,0.2283955616749008,0.4636753867336195,1
0,0,22,0.0,29752,830.0,10700.0,484,0,0.33476741059424575,0.35963968808819574,1
0,0,32,4.0,37054,1070.0,13300.0,565,1,0.34652129324769254,0.3589356074917688,1
1,0,26,0.0,18000,420.0,5000.0,584,0,0.28,0.2777777777777778,1
1,0,63,21.0,75815,2920.0,27800.0,689,0,0.4621776693266504,0.36668205500230827,1
0,0,60,12.0,67098,2310.0,32700.0,590,0,0.41312706787087544,0.4873468657784137,1
0,0,64,15.0,90271,2450.0,32600.0,674,0,0.3256859899635542,0.36113480519768254,1
1,0,49,15.0,68683,1670.0,40300.0,512,1,0.2917752573417003,0.5867536362709841,0
1,0,50,13.0,62789,1150.0,19900.0,630,1,0.21978372007835767,0.3169344948956027,1
1,0,22,0.0,33637,480.0,7300.0,569,0,0.17124000356750008,0.21702292118797753,1
1,0,29,0.0,52110,1500.0,29000.0,536,1,0.3454231433506045,0.556515064287085,1
0,1,67,24.0,84919,1600.0,41400.0,720,0,0.2260978108550501,0.4875234046562018,1
0,0,22,4.0,28708,310.0,7800.0,642,1,0.12958060470948865,0.27170126793925037,1
1,0,49,20.0,49795,640.0,20800.0,590,1,0.15423235264584798,0.4177126217491716,1
1,0,53,11.0,65784,930.0,23100.0,576,0,0.16964611455673112,0.35114921561473916,1
1,0,30,0.0,29668,1140.0,18400.0,525,1,0.46110287178104353,0.6201968450856141,0
1,0,54,18.0,88113,2580.0,40000.0,683,0,0.35136699465459126,0.45396252539352877,1
1,0,64,17.0,82858,1750.0,19000.0,721,0,0.25344565401047575,0.22930797267614472,1
0,1,28,6.0,29542,740.0,11800.0,517,1,0.3005889919436734,0.3994313181233498,1
0,0,57,22.0,94112,2460.0,54700.0,631,0,0.31366882012920777,0.5812223733424006,1
0,1,53,15.0,76784,930.0,37300.0,616,0,0.14534277974578036,0.4857782871431548,1
0,0,67,20.0,77387,710.0,44200.0,732,0,0.11009601095791283,0.5711553620117074,1
1,0,26,4.0,46082,1440.0,12700.0,476,1,0.37498372466472807,0.2755956772709518,0
1,0,64,11.0,90575,660.0,53800.0,733,0,0.0874413469500414,0.5939828871101297,1
0,0,60,21.0,99269,2050.0,52400.0,682,0,0.2478115020802063,0.5278586467074313,1
0,0,65,23.0,88485,1200.0,45500.0,684,0,0.16273944736395998,0.5142114482680681,1
1,0,39,10.0,49487,1140.0,16000.0,557,1,0.2764362357790935,0.3233172348293491,1
0,0,52,7.0,79494,1450.0,47200.0,550,0,0.21888444410898936,0.5937555035600172,1
1,1,47,11.0,41561,1090.0,19500.0,570,1,0.3147181251654195,0.46918986549890523,1
1,1,21,3.0,28043,120.0,16200.0,527,1,0.05134971294084085,0.5776842705844596,1
1,0,63,15.0,79490,2550.0,26300.0,668,0,0.38495408227449995,0.3308592275757957,1
0,0,53,18.0,84522,2380.0,18800.0,637,0,0.3379001916660751,0.22242729703509145,1
0,0,60,17.0,76670,2370.0,24200.0,612,0,0.37094039389591754,0.31563845050215206,1
1,0,52,16.0,76767,2290.0,29000.0,574,1,0.35796631365039666,0.37776648820456704,1
1,0,25,1.0,31808,760.0,13300.0,509,1,0.28672032193158953,0.41813380281690143,0
0,0,37,7.0,35187,510.0,14300.0,496,1,0.17392787108875438,0.4064000909426777,1
1,0,28,5.0,37046,930.0,15700.0,525,0,0.30124709820223505,0.42379744101927336,1
0,0,62,13.0,89666,2130.0,51200.0,705,0,0.28505788147123773,0.5710079628844824,1
1,1,54,15.0,60276,1780.0,14200.0,622,0,0.3543698984670516,0.23558298493596125,1
0,1,29,0.0,18000,490.0,5500.0,528,1,0.32666666666666666,0.3055555555555556,0
1,1,43,7.0,42722,930.0,25400.0,592,1,0.2612237254810168,0.5945414540517766,1
0,0,55,16.0,98797,2490.0,42500.0,583,0,0.30243833314776764,0.43017500531392655,1
0,0,27,8.0,42666,1110.0,18800.0,625,0,0.3121923780059063,0.44063188487320115,1
0,0,35,8.0,70343,2230.0,27400.0,537,0,0.3804216482094878,0.3895199238019419,1
0,0,40,3.0,39951,1530.0,17000.0,538,1,0.4595629646316738,0.4255212635478461,1
1,0,45,14.0,50268,1350.0,12500.0,581,1,0.322272618763428,0.24866714410758337,1
1,1,23,0.0,18000,470.0,7600.0,559,0,0.31333333333333335,0.4222222222222222,1
0,0,66,21.0,87629,1630.0,56800.0,636,0,0.22321377626128336,0.648187243948921,1
0,0,44,5.0,59858,1040.0,25900.0,652,0,0.20849343446155902,0.43269070132647264,1
1,0,54,11.0,62429,850.0,10800.0,632,0,0.16338560604847105,0.1729965240513223,1
1,0,66,15.0,100187,420.0,54900.0,683,0,0.05030592791479933,0.5479752862147783,1
1,0,42,10.0,50499,630.0,17600.0,586,1,0.14970593477098557,0.34852175290599813,1
0,0,31,4.0,45076,860.0,10200.0,636,0,0.22894666784985357,0.22628449729345992,1
0,0,28,6.0,51756,920.0,30100.0,484,1,0.21330860190122886,0.5815750830821548,1
1,0,59,16.0,89875,2280.0,22400.0,631,0,0.30442280945758,0.24923504867872046,1
0,1,63,11.0,89855,1150.0,54800.0,612,0,0.15358076901674922,0.6098714595737578,1
1,0,55,15.0,70881,940.0,26300.0,582,0,0.15913996698692173,0.3710444265741172,1
0,1,66,12.0,71208,300.0,37100.0,755,0,0.05055611729019211,0.5210088754072576,1
1,0,58,12.0,48632,1240.0,20600.0,637,1,0.3059713768711959,0.4235894061523277,1
0,0,28,2.0,63100,750.0,17600.0,500,0,0.14263074484944532,0.27892234548335976,1
1,0,57,13.0,76631,1050.0,37200.0,698,0,0.16442431913977373,0.4854432279364748,1
0,0,47,5.0,67321,1780.0,42300.0,566,1,0.3172858394854503,0.6283329124641642,1
1,0,48,17.0,77768,930.0,41600.0,626,1,0.14350375475774096,0.5349243904948051,1
0,1,60,23.0,88294,2180.0,39900.0,709,0,0.2962828731284119,0.4518993363082429,1
1,1,54,23.0,81104,710.0,52300.0,678,0,0.10505030578023279,0.644851055434997,1
1,0,52,18.0,69084,1420.0,19500.0,610,0,0.2466562445718256,0.28226506861212436,1
1,0,35,5.0,39074,580.0,7100.0,607,0,0.17812356042381122,0.18170650560474996,1
1,1,64,16.0,62997,1140.0,10500.0,674,0,0.21715319777132244,0.16667460355255012,1
1,0,37,5.0,62986,2260.0,31800.0,576,1,0.4305718731146604,0.5048740990061283,1
1,0,53,21.0,87837,390.0,49600.0,677,0,0.05328050821407835,0.5646823092774116,1
0,0,67,19.0,119014,4170.0,55600.0,714,0,0.4204547364175643,0.46717192935284924,1
1,1,66,24.0,115556,1350.0,69600.0,726,0,0.14019176849319812,0.6023053757485548,1
0,1,36,11.0,33650,990.0,16800.0,620,0,0.35304606240713227,0.49925705794947994,1
0,0,49,13.0,83722,2640.0,28100.0,654,0,0.37839516495067005,0.33563460022455266,1
0,1,29,0.0,18000,450.0,5000.0,580,1,0.3,0.2777777777777778,1
0,1,53,13.0,69229,600.0,42400.0,662,0,0.10400265784570051,0.6124600962024586,1
1,0,49,12.0,68176,1610.0,13800.0,636,0,0.283384182116874,0.20241727294062425,1
1,0,33,11.0,34654,1610.0,14600.0,524,0,0.5575113983955676,0.42130778553702314,1
1,0,41,9.0,44649,940.0,13700.0,553,0,0.2526372371161728,0.3068377791215929,1
0,1,41,4.0,48324,960.0,13800.0,668,0,0.23839086168363546,0.285572386391855,1
0,0,25,6.0,44315,840.0,21000.0,513,1,0.22746248448606565,0.4738801760126368,1
0,1,30,3.0,21479,560.0,5700.0,576,0,0.312863727361609,0.26537548302993624,1
0,0,26,0.0,25623,510.0,15600.0,559,0,0.2388479100807868,0.60882800608828,1
0,1,33,7.0,24202,570.0,8500.0,570,0,0.28262127096934136,0.35121064374845057,1
0,0,21,3.0,20064,360.0,9800.0,521,1,0.215311004784689,0.48843700159489634,1
0,0,40,5.0,48242,510.0,24800.0,589,0,0.12686041208905102,0.5140748725177231,1
1,1,67,18.0,91649,4040.0,45000.0,619,0,0.5289746751192048,0.49100372071708365,1
1,1,66,21.0,96870,1920.0,58300.0,704,0,0.23784453391142768,0.601837514194281,1
1,1,28,5.0,51101,2700.0,13600.0,436,1,0.6340384728283204,0.26613960587855423,0
1,0,30,0.0,36291,910.0,7000.0,560,1,0.3009010498470695,0.1928852883635061,1
1,1,29,9.0,38159,1020.0,6800.0,543,1,0.3207631227233418,0.178201734846301,1
0,0,61,24.0,103941,1840.0,61200.0,658,0,0.2124282044621468,0.588795566715733,1
1,0,23,0.0,31426,470.0,20000.0,470,1,0.17946922930057913,0.6364157067396423,1
1,0,31,0.0,18000,320.0,5400.0,537,1,0.21333333333333335,0.3,1
0,0,32,8.0,73466,920.0,36500.0,578,1,0.15027359594914655,0.4968284648681022,1
0,0,30,2.0,18000,210.0,5000.0,535,1,0.14,0.2777777777777778,1
1,1,45,12.0,66985,2590.0,16400.0,605,0,0.4639844741360006,0.24483093229827574,1
0,0,45,19.0,78376,2260.0,38800.0,640,0,0.34602429315096456,0.49504950495049505,1
1,1,31,0.0,18000,640.0,5000.0,513,1,0.4266666666666667,0.2777777777777778,0
1,0,56,12.0,76376,2450.0,29300.0,580,0,0.38493767675709645,0.3836283649313921,1
0,0,59,15.0,81482,1210.0,39200.0,637,0,0.17819886600721632,0.48108784762278783,1
0,0,46,16.0,65809,360.0,35100.0,595,0,0.06564451670744123,0.53336169824796,1
0,1,34,16.0,39822,650.0,15000.0,600,0,0.1958716287479283,0.3766762091306313,1
0,1,59,17.0,60313,1310.0,28100.0,690,0,0.2606403262978131,0.46590287334405517,1
0,1,60,10.0,60869,1960.0,25600.0,570,1,0.3864035880333175,0.4205753339138149,1
1,1,21,0.0,18000,370.0,5000.0,487,1,0.24666666666666667,0.2777777777777778,1
0,0,24,0.0,18000,910.0,9400.0,464,1,0.6066666666666667,0.5222222222222223,0
0,0,50,15.0,76161,1260.0,18000.0,670,0,0.1985268050577067,0.23634143459250798,1
0,1,32,7.0,28482,760.0,5000.0,487,1,0.3202022329892564,0.17554946984060107,1
1,0,55,10.0,70522,1050.0,26500.0,743,0,0.17866764981140637,0.37576926349224354,1
0,0,33,2.0,57376,1430.0,33400.0,576,0,0.299079754601227,0.5821249302844395,1
0,0,51,11.0,73972,1450.0,16700.0,601,0,0.2352241388633537,0.22576109879413833,1
1,0,58,15.0,74973,1380.0,11700.0,613,0,0.22087951662598534,0.15605618022488096,1
1,0,63,17.0,76681,1120.0,15700.0,700,0,0.17527157966119378,0.20474433040779333,1
0,0,43,10.0,79953,1780.0,26500.0,621,0,0.2671569547108926,0.33144472377521794,1
1,0,24,6.0,33077,970.0,14600.0,481,1,0.3519061583577713,0.4413943223387853,1
0,0,36,5.0,79382,880.0,19600.0,534,1,0.1330276385074702,0.24690735935098637,1
0,0,27,1.0,22103,450.0,12200.0,491,1,0.24431072705062662,0.5519612722254897,1
0,0,42,4.0,56278,1450.0,29600.0,573,1,0.30917943068339315,0.5259604108177263,1
0,1,49,11.0,77852,2150.0,38800.0,612,0,0.33139803730154654,0.49838154446899247,1
1,0,31,6.0,32718,1290.0,12900.0,622,0,0.47313405464881714,0.3942783788740143,1
0,0,53,7.0,63266,1680.0,21000.0,509,1,0.3186545695950431,0.33193184332816994,0
0,1,49,11.0,68413,1150.0,23100.0,598,0,0.20171604811950944,0.3376551240261354,1
1,0,59,21.0,90554,1370.0,36400.0,667,0,0.18154913090531616,0.40197009519181925,1
1,0,32,8.0,51516,770.0,9700.0,600,1,0.1793617516887957,0.18829101638325957,1
0,1,27,5.0,48223,700.0,23700.0,580,0,0.17419073885905065,0.49146672749517867,1
1,0,59,18.0,77238,1780.0,25200.0,657,0,0.2765478132525441,0.3262642740619902,1
0,1,62,15.0,94544,2370.0,24800.0,727,0,0.3008123201895414,0.2623117278727365,1
1,1,46,8.0,27359,800.0,7900.0,537,1,0.35089001791001134,0.2887532439051135,1
1,0,60,21.0,99629,2740.0,23900.0,640,0,0.3300243904887131,0.2398899918698371,1
1,0,29,7.0,54666,1820.0,32800.0,475,1,0.3995170672813083,0.6000073171624044,1
0,0,61,14.0,73706,1040.0,17300.0,667,0,0.16932135782704258,0.23471630532114074,1
0,0,54,6.0,47992,1790.0,28400.0,571,0,0.447574595765961,0.5917652942157026,1
0,0,65,15.0,84913,1230.0,37000.0,721,0,0.17382497379670958,0.43574011046600636,1
0,0,33,8.0,56445,1370.0,32900.0,647,0,0.29125697581716714,0.5828682788555231,1
0,0,56,12.0,71978,1360.0,27900.0,712,0,0.22673594709494568,0.3876184389674623,1
1,0,45,12.0,67223,1380.0,41300.0,560,0,0.24634425717388395,0.6143730568406647,1
0,0,44,16.0,95652,2640.0,24500.0,616,0,0.3312006021829131,0.25613682933968973,1
0,0,64,18.0,75023,480.0,32100.0,743,0,0.07677645522039908,0.427868786905349,1
1,0,37,8.0,25350,320.0,5400.0,625,0,0.1514792899408284,0.21301775147928995,1
0,1,22,4.0,27968,790.0,10400.0,619,0,0.33895881006864986,0.3718535469107552,1
1,0,33,1.0,26937,560.0,11700.0,536,1,0.24947098786056354,0.43434680922151686,1
0,0,51,10.0,63236,1160.0,28600.0,630,0,0.2201277753178569,0.45227402112720605,1
0,1,49,15.0,82102,790.0,27300.0,756,0,0.1154661274999391,0.33251321526881195,1
0,0,48,12.0,68152,1250.0,12800.0,645,0,0.22009625542904096,0.18781547129944828,1
0,0,47,12.0,68452,1890.0,32700.0,580,0,0.3313270612984281,0.47770700636942676,1
1,0,35,6.0,38958,590.0,15400.0,534,1,0.18173417526567073,0.39529749987165663,1
0,0,51,17.0,79034,2720.0,17300.0,631,0,0.4129868158007946,0.2188931346002986,1
1,0,60,18.0,85422,2700.0,52800.0,701,0,0.37929339046147365,0.6181077474186978,1
0,0,35,8.0,86615,1500.0,54400.0,629,0,0.20781619811810886,0.6280667320902846,1
0,0,53,18.0,85955,1280.0,49700.0,626,0,0.17869815601186667,0.5782095282415217,1
1,1,40,15.0,67652,280.0,38700.0,647,0,0.049665937444569264,0.5720451723526282,1
0,0,62,26.0,104036,1050.0,20700.0,705,0,0.12111192279595524,0.1989695874504979,1
1,0,32,3.0,18000,170.0,11600.0,564,1,0.11333333333333333,0.6444444444444445,1
1,1,57,25.0,75495,490.0,26400.0,756,0,0.07788595271210014,0.3496920325849394,1
1,0,29,0.0,33746,690.0,7800.0,530,1,0.24536241332306052,0.23113850530433236,1
1,1,43,17.0,67780,1620.0,37700.0,650,1,0.2868102685157864,0.5562112717615816,1
0,0,28,1.0,39622,1540.0,10400.0,531,0,0.46640755136035533,0.26248044015950733,1
0,1,52,13.0,77344,1660.0,31900.0,606,0,0.2575506826644601,0.4124431112949938,1
0,0,34,6.0,31880,130.0,6800.0,651,1,0.04893350062735257,0.21329987452948557,1
1,1,47,8.0,49385,660.0,19100.0,569,1,0.16037258276804697,0.38675711248354766,1
1,1,45,11.0,67635,1820.0,29000.0,543,0,0.3229097360833888,0.4287720854587122,1
0,0,33,2.0,30941,620.0,11500.0,529,0,0.24045764519569504,0.3716751236223781,1
1,0,41,4.0,59447,1750.0,11000.0,517,1,0.35325584133766214,0.1850387740340135,1
0,0,65,18.0,105026,1650.0,41200.0,721,0,0.1885247462533087,0.3922838154361777,1
1,0,51,19.0,61655,1990.0,23700.0,748,0,0.387316519341497,0.3843970480901792,1
0,0,57,14.0,83854,1950.0,23500.0,697,0,0.27905645526748873,0.2802490042216233,1
1,0,63,21.0,91005,2140.0,55600.0,649,0,0.2821822976759519,0.6109554420086808,1
1,0,25,0.0,25083,560.0,9000.0,474,0,0.2679105370171032,0.35880875493362036,1
0,0,33,0.0,21277,280.0,12400.0,600,0,0.15791699957700803,0.5827889270103868,1
0,0,48,13.0,67943,1380.0,13900.0,573,1,0.2437337179694744,0.20458325360964338,1
0,0,63,25.0,99224,2360.0,30700.0,655,0,0.28541481899540433,0.30940095138273,1
0,0,45,11.0,45320,310.0,10800.0,652,0,0.0820829655781112,0.2383053839364519,1
0,0,55,18.0,68538,1480.0,24300.0,634,0,0.25912632408299047,0.3545478420730106,1
1,0,67,25.0,87176,2880.0,17900.0,698,0,0.3964393869872442,0.20533174268147197,1
1,0,59,16.0,65820,1660.0,24400.0,640,1,0.30264357338195075,0.3707079914919477,1
1,0,27,2.0,35715,1230.0,11700.0,508,1,0.4132717345653087,0.32759344813103736,0
0,0,58,17.0,96038,2390.0,25100.0,696,0,0.2986317915824986,0.26135488035985754,1
1,0,52,16.0,69073,820.0,32500.0,690,0,0.14245797923935546,0.470516699723481,1
1,1,23,0.0,26795,770.0,16800.0,544,1,0.3448404553088263,0.6269826460160478,0
0,0,65,19.0,105129,990.0,26700.0,738,0,0.11300402362811403,0.253973689467226,1
1,0,59,16.0,77376,1450.0,39100.0,699,0,0.2248759305210918,0.5053246484698097,1
1,1,57,12.0,67696,1220.0,35300.0,649,0,0.21626093122193335,0.5214488300638147,1
0,1,42,9.0,49619,700.0,19800.0,543,1,0.1692899897216792,0.39904069005824383,1
0,1,28,0.0,18000,800.0,10800.0,482,1,0.5333333333333333,0.6,0
0,0,37,1.0,35338,710.0,22400.0,571,1,0.24110023204482428,0.6338785443431999,1
0,0,47,11.0,71213,2770.0,23600.0,586,0,0.46676870796062514,0.33140016570008285,1
1,1,53,17.0,65644,1590.0,31200.0,664,0,0.2906587045274511,0.4752909633782219,1
1,0,66,17.0,94346,1190.0,45400.0,792,0,0.15135776821486868,0.48120747037500267,1
1,0,37,3.0,18656,310.0,6600.0,548,0,0.19939965694682676,0.35377358490566035,1
0,1,62,14.0,56041,1150.0,17300.0,646,0,0.2462482825074499,0.30870255705644084,1
0,1,32,7.0,22961,400.0,14200.0,625,1,0.20905012847872478,0.6184399634162275,1
1,1,66,25.0,91499,1660.0,49900.0,722,0,0.21770729734751199,0.5453611514879944,1
1,1,47,14.0,41262,1100.0,8600.0,636,0,0.319906936164025,0.20842421598565267,1
0,1,28,9.0,44941,1100.0,9400.0,528,1,0.2937184308315347,0.20916312498609288,0
0,0,43,5.0,64136,1780.0,39200.0,539,0,0.33304228514406886,0.6112011974554072,1
1,1,62,17.0,92494,3340.0,17600.0,592,0,0.4333254048911281,0.19028261292624388,1
0,0,49,16.0,93270,1500.0,46100.0,654,0,0.1929880990672242,0.4942639648332797,1
0,0,40,3.0,41354,1320.0,10900.0,506,1,0.38303428930695943,0.26357788847511726,0
1,1,36,4.0,18000,630.0,5000.0,488,1,0.42,0.2777777777777778,0
0,0,37,11.0,51716,1750.0,9300.0,597,0,0.4060638873849486,0.17982829298476294,1
0,0,36,8.0,65722,270.0,22100.0,579,0,0.04929856060375521,0.33626487325400933,1
0,0,39,4.0,45723,1770.0,8600.0,485,1,0.46453644773964964,0.1880891455066378,0
0,1,28,0.0,27308,400.0,12200.0,482,1,0.17577266735022704,0.4467555295151604,1
1,0,58,21.0,78414,330.0,37100.0,749,0,0.050501186012701815,0.4731297982503124,1
0,1,58,7.0,81074,3130.0,27300.0,592,1,0.46328045982682486,0.3367294077016059,1
0,0,49,14.0,61226,1590.0,31900.0,604,1,0.3116323130696109,0.5210204814947897,1
1,1,61,15.0,71301,1880.0,28200.0,662,0,0.3164050995077208,0.39550637438465097,1
1,1,56,19.0,85798,1500.0,31300.0,675,0,0.2097951001188839,0.3648103685400592,1
1,0,46,7.0,76598,1740.0,27100.0,572,0,0.272591973680775,0.3537951382542625,1
0,0,51,23.0,80162,1560.0,29300.0,655,0,0.23352710760709564,0.3655098425687982,1
0,0,64,20.0,105929,1550.0,67200.0,734,0,0.17558930982072898,0.6343871838684402,1
1,1,32,7.0,27712,580.0,13600.0,601,0,0.25115473441108543,0.4907621247113164,1
1,0,37,4.0,59325,1300.0,18200.0,526,0,0.2629582806573957,0.30678466076696165,1
0,1,35,6.0,62953,480.0,32500.0,649,1,0.0914968309691357,0.5162581608501581,1
0,0,29,3.0,30224,650.0,9500.0,632,0,0.2580730545262043,0.31431974589730016,1
0,1,59,23.0,94741,390.0,20200.0,704,0,0.0493978319840407,0.21321286454650046,1
1,1,62,19.0,90659,3630.0,35100.0,632,0,0.4804818054467841,0.3871650911657971,1
1,1,32,7.0,31768,630.0,16700.0,525,1,0.23797532107781416,0.5256862251322085,0
0,1,52,15.0,75872,770.0,25700.0,631,0,0.12178405735976382,0.3387283846478279,1
0,0,45,13.0,75900,1970.0,44400.0,623,0,0.31146245059288535,0.5849802371541502,1
1,0,59,10.0,93515,1250.0,32100.0,760,0,0.1604020745334973,0.3432604395016842,1
1,1,38,16.0,29947,620.0,9700.0,644,0,0.24843890873877184,0.3239055665008181,1
0,1,35,3.0,37029,940.0,24000.0,534,1,0.3046261038645386,0.6481406465202949,1
1,0,52,13.0,53296,570.0,20900.0,634,1,0.12833983788652056,0.39214950465325726,1
1,0,26,8.0,40165,1620.0,22200.0,488,1,0.48400348562181006,0.5527200298767584,0
0,0,64,26.0,94005,3880.0,51900.0,721,0,0.49529280357427796,0.5520982926440083,1
1,0,63,21.0,86040,1340.0,52800.0,689,0,0.18688981868898186,0.6136680613668062,1
0,0,55,12.0,64710,620.0,12500.0,680,0,0.11497450162262401,0.19316952557564518,1
1,0,54,14.0,73264,1140.0,20900.0,642,0,0.18672199170124482,0.28526970954356845,1
1,1,58,16.0,82486,1330.0,44000.0,764,0,0.19348737967655116,0.5334238537448779,1
1,0,25,3.0,27227,870.0,11700.0,488,1,0.38344290593895763,0.42972049803503876,0
1,0,38,3.0,59267,930.0,25500.0,543,0,0.1883004032598242,0.43025629777110364,1
0,0,36,12.0,72527,670.0,16900.0,591,0,0.11085526769341073,0.23301666965405987,1
1,0,28,4.0,60008,1310.0,17400.0,561,1,0.2619650713238235,0.28996133848820155,1
1,1,45,7.0,50636,300.0,20800.0,688,0,0.07109566316454696,0.4107749427284936,1
0,1,52,11.0,62560,1970.0,18100.0,628,1,0.3778772378516624,0.2893222506393862,1
1,0,46,12.0,42977,1150.0,11000.0,638,0,0.32110198478255814,0.2559508574353724,1
1,1,42,3.0,27919,410.0,5400.0,612,0,0.17622407679358143,0.19341666965149182,1
0,1,51,16.0,67505,1080.0,15400.0,577,0,0.1919857788311977,0.22813124953707134,1
1,1,63,18.0,75525,1760.0,40400.0,675,0,0.2796425024826216,0.5349222111883483,1
1,0,30,11.0,75884,740.0,38700.0,579,0,0.11702071582942386,0.5099889304728269,1
0,1,32,5.0,35816,460.0,6200.0,565,1,0.1541210632119723,0.17310699128880946,1
1,0,48,7.0,34879,650.0,8800.0,571,1,0.22363026462914648,0.2523008113764729,1
0,0,26,0.0,41974,320.0,18100.0,587,0,0.09148520512698337,0.4312193262495831,1
0,0,40,7.0,62977,1030.0,19600.0,594,0,0.19626212744335234,0.31122473283897295,1
0,0,25,1.0,29192,290.0,16400.0,547,1,0.11921074266922445,0.5617977528089888,1
1,0,43,7.0,77632,2720.0,42100.0,559,1,0.42044517724649627,0.5423021434460017,0
1,0,29,4.0,18000,300.0,10700.0,525,1,0.2,0.5944444444444444,1
0,0,49,10.0,82393,940.0,35500.0,554,0,0.13690483414853202,0.43086184505965314,1
0,1,36,8.0,42506,1170.0,13900.0,578,1,0.3303063096974545,0.32701265703665366,1
1,1,66,17.0,66094,960.0,29900.0,700,0,0.174297213060187,0.4523859957030895,1
0,0,42,12.0,93604,920.0,18200.0,650,0,0.1179436776206145,0.1944361352078971,1
1,1,28,2.0,33440,990.0,5200.0,524,1,0.35526315789473684,0.15550239234449761,0
1,1,40,13.0,47118,830.0,7500.0,562,1,0.21138418438813192,0.1591748376416656,1
0,1,34,9.0,42074,1230.0,14900.0,525,1,0.3508104767790084,0.3541379474259638,1
1,0,59,17.0,83205,1720.0,22000.0,727,0,0.24806201550387597,0.26440718706808486,1
0,1,57,14.0,66256,1470.0,15200.0,663,0,0.26624003863801016,0.22941318522096113,1
1,1,54,8.0,69995,1850.0,32000.0,649,0,0.31716551182227304,0.45717551253660976,1
1,1,31,10.0,40052,580.0,25900.0,625,0,0.1737740936782183,0.6466593428542894,1
1,0,60,14.0,88410,1130.0,21100.0,629,1,0.1533763148965049,0.23866078497907475,1
0,0,53,14.0,79095,2600.0,33500.0,604,0,0.3944623553954106,0.4235413110816107,1
1,0,51,14.0,79438,2110.0,16700.0,656,0,0.31873914247589313,0.21022684357612226,1
0,0,64,17.0,106046,2140.0,65400.0,643,0,0.2421590630481112,0.6167135016879467,1
0,0,54,19.0,105071,3030.0,31100.0,628,0,0.3460517174101322,0.2959903303480504,1
0,0,27,0.0,40691,1070.0,24000.0,494,0,0.31554889287557447,0.5898110147206999,1
1,1,43,16.0,47201,1430.0,13800.0,573,0,0.3635516196690748,0.29236668714645875,1
1,1,66,21.0,81429,770.0,45000.0,713,0,0.11347308698375272,0.5526286703754191,1
1,0,27,2.0,31486,640.0,8000.0,513,0,0.24391793177920346,0.25408117893667026,1
1,1,45,9.0,41821,1340.0,12400.0,565,0,0.3844958274551063,0.2965017574902561,1
0,0,23,0.0,22718,850.0,5600.0,499,1,0.44898318513953694,0.24650057223347124,0
1,1,58,12.0,65694,1020.0,18500.0,701,0,0.18631838524066124,0.28160867050263344,1
0,1,40,7.0,35900,810.0,20400.0,615,0,0.27075208913649024,0.5682451253481894,1
1,1,54,15.0,50771,1070.0,23800.0,655,0,0.2529002777175947,0.46877154280987177,1
1,1,64,23.0,64566,540.0,22800.0,796,0,0.10036241984945637,0.35312703280364277,1
1,0,64,26.0,103164,1850.0,65600.0,745,0,0.2151913458183087,0.6358807335892366,1
1,1,50,13.0,62794,320.0,24000.0,695,0,0.061152339395483646,0.3822021212217728,1
0,0,37,8.0,50903,980.0,32300.0,576,0,0.23102764080702512,0.6345402039172544,1
0,1,30,2.0,44130,460.0,11000.0,543,1,0.12508497620666215,0.2492635395422615,1
1,1,55,7.0,41714,940.0,25100.0,635,0,0.270412811046651,0.601716450112672,1
0,1,40,6.0,50770,900.0,8000.0,627,0,0.2127240496356116,0.15757337010045303,1
0,0,38,7.0,54749,960.0,23100.0,593,0,0.21041480209684196,0.42192551462127165,1
0,1,65,22.0,81311,2960.0,29400.0,642,0,0.43684126378964716,0.36157469469075526,1
1,0,64,20.0,82489,1780.0,34000.0,630,0,0.2589436167246542,0.41217616894373793,1
0,0,47,12.0,61966,2450.0,26400.0,514,1,0.4744537326921215,0.42604008649904784,1
0,1,56,12.0,71033,1800.0,24500.0,635,0,0.3040840172877395,0.3449101122013712,1
1,0,43,2.0,51721,1500.0,33600.0,596,1,0.3480211132808724,0.6496394114576284,1
1,1,52,5.0,43183,520.0,27600.0,519,1,0.1445013083852442,0.6391404024731955,1
0,0,30,0.0,28654,400.0,18100.0,520,1,0.1675158791093739,0.6316744608082642,1
0,0,31,4.0,45646,960.0,29200.0,516,1,0.2523769881260132,0.6397055601805196,0
0,1,58,19.0,60278,1990.0,32900.0,666,0,0.396164438103454,0.545804439430638,1
0,0,26,7.0,44912,770.0,28900.0,526,1,0.2057356608478803,0.6434805842536516,0
